Month,App,City ID,Basket,Payment to Merchants,Trips,Total Eater Fees,Gross Bookings,Payments to Couriers,Incentive to Existing Eaters,Incentive to New Eaters,Discount due to other promotions/subscriptions,Revenue gained due to subscription,Net Revenue,New Eaters,Active Eaters,%SMB,%ENT
2023-06-01,UberEats,P4,35798.0,-28754.0,1336.0,9848.0,48721.0,-5495.0,-1924.0,-666.0,-2975.0,1118.0,7287.0,69.0,484.0,0.6334000000000001,0.3666
2022-06-01,UberEats,P5,151581.0,-128512.0,5283.0,43974.0,198202.0,-20714.0,-4964.0,-1289.0,-10736.0,2954.0,30390.0,120.0,1610.0,0.7325,0.2675
2022-07-01,UberEats,P5,160348.0,-136061.0,5528.0,43760.0,206858.0,-19908.0,-5830.0,-1026.0,-10186.0,3128.0,31230.0,118.0,1615.0,0.7443000000000001,0.2557
2022-08-01,UberEats,P5,158720.0,-134555.0,5482.0,43096.0,204551.0,-18627.0,-7164.0,-924.0,-9961.0,3087.0,31698.0,113.0,1603.0,0.7525,0.2475
2022-09-01,UberEats,P5,156309.0,-132088.0,5317.0,42981.0,202010.0,-18290.0,-8101.0,-945.0,-10255.0,2932.0,30077.0,107.0,1565.0,0.7529,0.24710000000000001
2022-10-01,UberEats,P5,164248.0,-138574.0,5530.0,45966.0,213037.0,-19503.0,-7577.0,-1030.0,-11750.0,3139.0,33304.0,109.0,1597.0,0.7537,0.2463
2022-11-01,UberEats,P5,157932.0,-133565.0,5329.0,44023.0,204647.0,-17330.0,-6526.0,-1067.0,-11388.0,3093.0,33140.0,101.0,1567.0,0.7454000000000001,0.2546
2022-07-01,Postmates,P2,5732.0,-4732.0,191.0,1040.0,7225.0,-462.0,-498.0,-45.0,-96.0,61.0,859.0,19.0,98.0,0.8269,0.17309999999999998
2022-08-01,Postmates,P2,6119.0,-5036.0,201.0,1068.0,7657.0,-512.0,-785.0,-33.0,-108.0,60.0,609.0,22.0,101.0,0.8297,0.1703
2022-09-01,Postmates,P2,6173.0,-5108.0,202.0,997.0,7647.0,-546.0,-718.0,-23.0,-108.0,59.0,521.0,16.0,103.0,0.8318000000000001,0.16820000000000002
2022-10-01,Postmates,P2,6471.0,-5338.0,207.0,1077.0,8056.0,-569.0,-715.0,-43.0,-121.0,62.0,540.0,16.0,98.0,0.8195,0.1805
2022-11-01,Postmates,P2,6836.0,-5620.0,215.0,1010.0,8369.0,-621.0,-1071.0,-55.0,-127.0,67.0,268.0,12.0,99.0,0.8321,0.1679
2022-12-01,Postmates,P2,7017.0,-5782.0,217.0,900.0,8442.0,-646.0,-798.0,-51.0,-109.0,58.0,360.0,13.0,96.0,0.835,0.165
2023-01-01,Postmates,P2,7091.0,-5800.0,223.0,934.0,8561.0,-623.0,-1109.0,-87.0,-114.0,58.0,233.0,15.0,87.0,0.826,0.174
2023-02-01,Postmates,P2,7461.0,-6089.0,227.0,984.0,8997.0,-678.0,-1344.0,-95.0,-146.0,66.0,44.0,13.0,89.0,0.8411,0.1589
2023-03-01,Postmates,P2,9793.0,-8004.0,292.0,1254.0,11757.0,-946.0,-1748.0,-671.0,-191.0,73.0,-5.0,32.0,117.0,0.8472,0.1528
2023-04-01,Postmates,P2,9040.0,-7394.0,267.0,1144.0,10842.0,-841.0,-1452.0,-226.0,-180.0,71.0,197.0,16.0,104.0,0.8395999999999999,0.1604
2023-05-01,Postmates,P2,9428.0,-7696.0,281.0,1196.0,11298.0,-877.0,-2025.0,-148.0,-183.0,90.0,-208.0,19.0,105.0,0.8421,0.15789999999999998
2023-06-01,Postmates,P2,8154.0,-6665.0,249.0,1030.0,9773.0,-777.0,-1262.0,-296.0,-140.0,84.0,249.0,22.0,103.0,0.8426,0.1574
2022-06-01,Postmates,P3,85974.0,-69610.0,3165.0,20130.0,113117.0,-8996.0,-2507.0,-137.0,-2103.0,1273.0,21299.0,75.0,979.0,0.7376999999999999,0.2623
2022-07-01,Postmates,P3,85325.0,-69351.0,3150.0,18961.0,111429.0,-8970.0,-2767.0,-115.0,-1918.0,1164.0,20000.0,69.0,956.0,0.7387,0.2613
2022-08-01,Postmates,P3,85065.0,-69351.0,3130.0,17922.0,110260.0,-9381.0,-3810.0,-67.0,-1895.0,1106.0,17532.0,67.0,932.0,0.7456,0.2544
2022-09-01,Postmates,P3,81299.0,-66234.0,2949.0,16234.0,104286.0,-8502.0,-3476.0,-53.0,-1694.0,1014.0,15974.0,56.0,890.0,0.7439,0.2561
2022-10-01,Postmates,P3,82987.0,-67532.0,2977.0,16753.0,106623.0,-8231.0,-3601.0,-143.0,-1766.0,1033.0,16104.0,51.0,871.0,0.7275,0.2725
2022-11-01,Postmates,P3,76234.0,-62078.0,2732.0,15325.0,97922.0,-8264.0,-2847.0,-116.0,-1633.0,964.0,15195.0,39.0,813.0,0.7249,0.2751
2022-12-01,Postmates,P3,79091.0,-64286.0,2765.0,15584.0,101169.0,-8047.0,-2791.0,-78.0,-1767.0,938.0,16364.0,35.0,797.0,0.7333,0.2667
2023-01-01,Postmates,P3,76883.0,-62208.0,2727.0,15195.0,98571.0,-7684.0,-3209.0,-73.0,-1746.0,925.0,16883.0,36.0,711.0,0.7265999999999999,0.2734
2023-02-01,Postmates,P3,73377.0,-59481.0,2578.0,14545.0,94156.0,-8145.0,-2622.0,-76.0,-1670.0,837.0,15584.0,32.0,698.0,0.7259,0.2741
2023-03-01,Postmates,P3,81429.0,-66104.0,2821.0,16104.0,104286.0,-8924.0,-3265.0,-415.0,-1818.0,903.0,16494.0,46.0,720.0,0.7273000000000001,0.2727
2023-04-01,Postmates,P3,75325.0,-61039.0,2627.0,15195.0,96623.0,-8494.0,-2255.0,-164.0,-1620.0,823.0,16494.0,31.0,667.0,0.7206,0.27940000000000004
2023-05-01,Postmates,P3,74416.0,-60390.0,2610.0,15455.0,96104.0,-8653.0,-2886.0,-138.0,-1572.0,847.0,16234.0,38.0,655.0,0.721,0.27899999999999997
2023-06-01,Postmates,P3,66104.0,-53506.0,2321.0,16364.0,88052.0,-7665.0,-1578.0,-181.0,-1871.0,858.0,17792.0,33.0,600.0,0.7373999999999999,0.2626
2022-06-01,Postmates,P4,2539.0,-2081.0,96.0,580.0,3321.0,-323.0,-111.0,-13.0,-51.0,41.0,534.0,6.0,44.0,0.7054,0.29460000000000003
2022-07-01,Postmates,P4,2695.0,-2212.0,98.0,584.0,3494.0,-333.0,-152.0,-15.0,-58.0,40.0,519.0,7.0,46.0,0.7267,0.2733
2022-08-01,Postmates,P4,2771.0,-2283.0,102.0,616.0,3613.0,-352.0,-277.0,-5.0,-54.0,40.0,421.0,7.0,46.0,0.7109000000000001,0.2891
2022-09-01,Postmates,P4,2975.0,-2448.0,111.0,503.0,3712.0,-376.0,-278.0,-4.0,-42.0,36.0,318.0,7.0,50.0,0.727,0.273
2022-10-01,Postmates,P4,3017.0,-2472.0,113.0,494.0,3747.0,-395.0,-249.0,-20.0,-38.0,33.0,323.0,7.0,47.0,0.7023999999999999,0.29760000000000003
2022-11-01,Postmates,P4,2977.0,-2437.0,110.0,485.0,3694.0,-400.0,-355.0,-30.0,-40.0,33.0,204.0,5.0,44.0,0.7064,0.29359999999999997
2022-12-01,Postmates,P4,2931.0,-2398.0,107.0,441.0,3597.0,-380.0,-266.0,-12.0,-42.0,30.0,258.0,4.0,42.0,0.7172,0.2828
2023-01-01,Postmates,P4,2881.0,-2331.0,105.0,447.0,3550.0,-373.0,-336.0,-12.0,-44.0,29.0,212.0,4.0,35.0,0.68,0.32
2023-02-01,Postmates,P4,2876.0,-2320.0,103.0,477.0,3575.0,-396.0,-347.0,-17.0,-61.0,31.0,219.0,4.0,34.0,0.6731999999999999,0.3268
2023-03-01,Postmates,P4,3358.0,-2721.0,119.0,544.0,4162.0,-489.0,-388.0,-107.0,-67.0,33.0,224.0,7.0,39.0,0.6835,0.3165
2023-04-01,Postmates,P4,3069.0,-2486.0,111.0,505.0,3812.0,-437.0,-296.0,-56.0,-58.0,30.0,300.0,5.0,36.0,0.6492,0.3508
2023-05-01,Postmates,P4,2992.0,-2423.0,108.0,487.0,3709.0,-417.0,-346.0,-49.0,-55.0,33.0,244.0,5.0,34.0,0.6738,0.3262
2023-06-01,Postmates,P4,2728.0,-2206.0,98.0,441.0,3381.0,-420.0,-263.0,-74.0,-48.0,31.0,238.0,6.0,34.0,0.6781999999999999,0.3218
2022-06-01,Postmates,P5,43766.0,-38571.0,1392.0,11394.0,55455.0,-4693.0,-1880.0,-87.0,-3109.0,1029.0,6835.0,35.0,486.0,0.8451000000000001,0.1549
2022-07-01,Postmates,P5,43377.0,-38052.0,1373.0,10349.0,54026.0,-4423.0,-2017.0,-53.0,-2591.0,1015.0,6427.0,34.0,471.0,0.8412999999999999,0.15869999999999998
2022-08-01,Postmates,P5,43247.0,-37922.0,1370.0,9631.0,53247.0,-4281.0,-2772.0,-23.0,-2367.0,967.0,5495.0,34.0,463.0,0.8456,0.15439999999999998
2022-09-01,Postmates,P5,41429.0,-36234.0,1294.0,8775.0,50390.0,-4073.0,-2579.0,-22.0,-2187.0,893.0,4729.0,26.0,442.0,0.8462000000000001,0.15380000000000002
2022-10-01,Postmates,P5,43117.0,-37792.0,1337.0,9382.0,52857.0,-4313.0,-2615.0,-77.0,-2322.0,907.0,5187.0,26.0,442.0,0.8443,0.1557
2022-11-01,Postmates,P5,38571.0,-33896.0,1196.0,9079.0,47922.0,-3480.0,-1430.0,-58.0,-2259.0,858.0,6243.0,19.0,402.0,0.8395999999999999,0.1604
2022-12-01,UberEats,P5,163495.0,-138239.0,5351.0,46010.0,212323.0,-18069.0,-6867.0,-1122.0,-12856.0,3252.0,31119.0,101.0,1603.0,0.7491,0.2509
2023-01-01,UberEats,P5,169195.0,-142654.0,5657.0,47373.0,219593.0,-16384.0,-7452.0,-1034.0,-13661.0,3269.0,34488.0,104.0,1589.0,0.7611,0.2389
2023-02-01,UberEats,P5,152007.0,-128483.0,5030.0,42293.0,196977.0,-16050.0,-6388.0,-552.0,-13013.0,3116.0,28176.0,90.0,1512.0,0.7426,0.25739999999999996
2023-03-01,UberEats,P5,189006.0,-153399.0,6316.0,43697.0,235935.0,-19712.0,-8527.0,-428.0,-12248.0,3351.0,35521.0,121.0,1721.0,0.7434999999999999,0.2565
2023-04-01,UberEats,P5,184312.0,-149807.0,6210.0,42328.0,229774.0,-19757.0,-7126.0,-1009.0,-11292.0,3312.0,35631.0,115.0,1717.0,0.7359,0.2641
2023-05-01,UberEats,P5,181167.0,-147444.0,6148.0,41250.0,225489.0,-19763.0,-6653.0,-932.0,-10609.0,3745.0,35399.0,112.0,1706.0,0.7392,0.2608
2023-06-01,UberEats,P5,177008.0,-144213.0,6011.0,40172.0,220233.0,-21097.0,-4116.0,-884.0,-10215.0,3797.0,37770.0,116.0,1693.0,0.7456,0.2544
2022-06-01,UberEats,R1,86817.0,-68697.0,3244.0,20698.0,115880.0,-13776.0,-2606.0,-914.0,-3141.0,1629.0,19082.0,107.0,1103.0,0.7767000000000001,0.22329999999999997
2022-07-01,UberEats,R1,93064.0,-74126.0,3441.0,21197.0,123187.0,-13294.0,-3656.0,-895.0,-4007.0,1757.0,19248.0,114.0,1145.0,0.7907,0.20929999999999999
2022-08-01,UberEats,R1,92763.0,-73762.0,3450.0,21166.0,122851.0,-13248.0,-4229.0,-915.0,-4126.0,1774.0,18659.0,117.0,1145.0,0.7942,0.20579999999999998
2022-09-01,UberEats,R1,91198.0,-72467.0,3326.0,21065.0,121046.0,-12611.0,-4440.0,-955.0,-4358.0,1728.0,17039.0,112.0,1137.0,0.792,0.20800000000000002
2022-10-01,UberEats,R1,96057.0,-76154.0,3425.0,23022.0,128399.0,-12589.0,-4376.0,-1015.0,-5337.0,1919.0,19556.0,109.0,1153.0,0.7935,0.2065
2022-11-01,UberEats,R1,89920.0,-71547.0,3217.0,21351.0,119986.0,-12568.0,-3489.0,-995.0,-5012.0,1893.0,17152.0,95.0,1109.0,0.7867000000000001,0.2133
2022-12-01,UberEats,R1,98299.0,-78201.0,3416.0,23293.0,131070.0,-16177.0,-4392.0,-1157.0,-5638.0,1962.0,15867.0,103.0,1175.0,0.7923,0.2077
2023-01-01,UberEats,R1,100104.0,-79373.0,3587.0,23930.0,133700.0,-14307.0,-5577.0,-1104.0,-6126.0,2001.0,17396.0,109.0,1183.0,0.7968000000000001,0.2032
2023-02-01,UberEats,R1,98210.0,-78137.0,3504.0,23840.0,131290.0,-12962.0,-5550.0,-601.0,-6339.0,1955.0,18443.0,95.0,1170.0,0.7857999999999999,0.21420000000000003
2023-03-01,UberEats,R1,118068.0,-94524.0,4215.0,24620.0,153734.0,-16516.0,-7231.0,-420.0,-5934.0,2044.0,17224.0,124.0,1330.0,0.7744,0.2256
2023-04-01,UberEats,R1,117998.0,-94671.0,4199.0,24892.0,153913.0,-18787.0,-7154.0,-1102.0,-5848.0,2067.0,15493.0,122.0,1357.0,0.7726000000000001,0.2274
2023-05-01,UberEats,R1,114406.0,-91939.0,4108.0,24492.0,149524.0,-17081.0,-5677.0,-1077.0,-5424.0,2338.0,18464.0,125.0,1328.0,0.7753,0.22469999999999998
2023-06-01,UberEats,R1,110734.0,-89236.0,3986.0,23687.0,144792.0,-13590.0,-3757.0,-1070.0,-5189.0,2403.0,21795.0,133.0,1301.0,0.7720999999999999,0.2279
2022-06-01,UberEats,R2,34143.0,-26972.0,1288.0,8440.0,45766.0,-3849.0,-1053.0,-531.0,-1415.0,640.0,7987.0,51.0,464.0,0.7243999999999999,0.2756
2022-07-01,UberEats,R2,36932.0,-29568.0,1374.0,9482.0,49868.0,-4208.0,-1250.0,-551.0,-2169.0,719.0,8003.0,59.0,488.0,0.7283,0.2717
2022-08-01,UberEats,R2,36715.0,-29286.0,1396.0,9493.0,49663.0,-3957.0,-1425.0,-466.0,-2281.0,741.0,8112.0,53.0,487.0,0.7345,0.2655
2022-09-01,UberEats,R2,38691.0,-31060.0,1438.0,9830.0,52123.0,-4067.0,-1258.0,-475.0,-2397.0,718.0,8347.0,53.0,492.0,0.7369,0.2631
2022-10-01,UberEats,R2,43246.0,-34756.0,1579.0,10886.0,58168.0,-4250.0,-1333.0,-501.0,-2812.0,797.0,9253.0,54.0,516.0,0.738,0.262
2022-11-01,UberEats,R2,39078.0,-31440.0,1447.0,10014.0,52747.0,-4452.0,-820.0,-519.0,-2729.0,788.0,8355.0,48.0,484.0,0.7318000000000001,0.2682
2022-12-01,UberEats,R2,41394.0,-33434.0,1489.0,10618.0,55858.0,-4601.0,-713.0,-621.0,-3043.0,850.0,8912.0,51.0,506.0,0.7433,0.25670000000000004
2023-01-01,UberEats,R2,40452.0,-32478.0,1482.0,10460.0,54690.0,-4202.0,-1182.0,-526.0,-3208.0,851.0,8843.0,51.0,493.0,0.748,0.252
2023-02-01,UberEats,R2,41188.0,-32917.0,1508.0,10666.0,55558.0,-3769.0,-1300.0,-298.0,-3297.0,829.0,9192.0,46.0,507.0,0.7348,0.2652
2023-03-01,UberEats,R2,46936.0,-37717.0,1718.0,11893.0,63190.0,-4900.0,-1770.0,-202.0,-3711.0,888.0,9408.0,55.0,552.0,0.7276,0.2724
2023-04-01,UberEats,R2,46555.0,-37509.0,1687.0,11806.0,62609.0,-4551.0,-1587.0,-333.0,-3658.0,919.0,10432.0,47.0,544.0,0.7202,0.2798
2023-05-01,UberEats,R2,43816.0,-35400.0,1592.0,11106.0,58847.0,-4439.0,-1147.0,-299.0,-3345.0,1050.0,10922.0,45.0,530.0,0.7329000000000001,0.2671
2023-06-01,UberEats,R2,38634.0,-31132.0,1386.0,9649.0,51852.0,-3871.0,-608.0,-315.0,-2861.0,1072.0,9952.0,48.0,490.0,0.7339,0.2661
2022-06-01,UberEats,R3,54931.0,-43537.0,2068.0,13811.0,74293.0,-7693.0,-1704.0,-593.0,-1730.0,949.0,13141.0,61.0,713.0,0.7302,0.2698
2022-07-01,UberEats,R3,58125.0,-47260.0,2163.0,14132.0,78160.0,-7332.0,-1950.0,-612.0,-2324.0,1009.0,12416.0,68.0,732.0,0.7306999999999999,0.2693
2022-08-01,UberEats,R3,57630.0,-46127.0,2167.0,14081.0,77586.0,-7597.0,-2177.0,-557.0,-2408.0,1023.0,12450.0,64.0,737.0,0.7373999999999999,0.2626
2022-09-01,UberEats,R3,55601.0,-44340.0,2078.0,13680.0,74996.0,-7260.0,-1981.0,-522.0,-2436.0,1002.0,12256.0,60.0,710.0,0.7354999999999999,0.2645
2022-10-01,UberEats,R3,60582.0,-48203.0,2228.0,14912.0,81745.0,-7575.0,-2188.0,-592.0,-2884.0,1093.0,10355.0,63.0,744.0,0.7345,0.2655
2022-11-01,UberEats,R3,56626.0,-45273.0,2080.0,14134.0,76579.0,-6544.0,-1446.0,-663.0,-2824.0,1061.0,11501.0,59.0,708.0,0.7227,0.2773
2022-12-01,UberEats,R3,61540.0,-49270.0,2216.0,15600.0,83494.0,-7051.0,-1601.0,-734.0,-3429.0,1155.0,12891.0,60.0,742.0,0.7325,0.2675
2023-01-01,UberEats,R3,61665.0,-49277.0,2260.0,15658.0,83699.0,-6622.0,-2005.0,-771.0,-3671.0,1168.0,13682.0,68.0,734.0,0.7484999999999999,0.2515
2023-02-01,UberEats,R3,59756.0,-47923.0,2170.0,15174.0,81118.0,-6046.0,-2186.0,-401.0,-3708.0,1135.0,12698.0,55.0,717.0,0.7434000000000001,0.2566
2023-03-01,UberEats,R3,68723.0,-55320.0,2469.0,17612.0,93412.0,-7059.0,-3111.0,-287.0,-4615.0,1238.0,13377.0,66.0,777.0,0.7383,0.26170000000000004
2023-04-01,UberEats,R3,64574.0,-52030.0,2308.0,16575.0,87780.0,-6799.0,-2375.0,-435.0,-4332.0,1237.0,13911.0,57.0,745.0,0.7368000000000001,0.2632
2022-12-01,Postmates,P5,38701.0,-33896.0,1160.0,9190.0,48052.0,-3512.0,-1445.0,-42.0,-2390.0,834.0,5702.0,17.0,394.0,0.8440000000000001,0.156
2023-01-01,Postmates,P5,36753.0,-31948.0,1122.0,8943.0,45844.0,-3124.0,-1711.0,-41.0,-2258.0,801.0,5789.0,17.0,318.0,0.838,0.162
2023-02-01,Postmates,P5,31299.0,-27273.0,952.0,7575.0,39091.0,-2856.0,-1348.0,-47.0,-2005.0,734.0,4622.0,14.0,293.0,0.8329000000000001,0.1671
2023-03-01,Postmates,P5,40779.0,-33506.0,1243.0,6697.0,47792.0,-3782.0,-2383.0,-417.0,-1337.0,710.0,5537.0,27.0,342.0,0.8412999999999999,0.15869999999999998
2023-04-01,Postmates,P5,39740.0,-32727.0,1237.0,6249.0,46364.0,-3863.0,-1717.0,-158.0,-1011.0,615.0,5805.0,18.0,334.0,0.8317,0.16829999999999998
2023-05-01,Postmates,P5,38571.0,-31688.0,1218.0,6800.0,45714.0,-3900.0,-2001.0,-99.0,-972.0,617.0,5964.0,19.0,322.0,0.8334,0.1666
2023-06-01,Postmates,P5,35844.0,-29481.0,1130.0,7439.0,43506.0,-3927.0,-1014.0,-113.0,-1131.0,624.0,7626.0,18.0,311.0,0.8384999999999999,0.16149999999999998
2022-06-01,Postmates,R1,11403.0,-9229.0,410.0,2441.0,14935.0,-1417.0,-434.0,-44.0,-229.0,168.0,2458.0,17.0,177.0,0.8369,0.1631
2022-07-01,Postmates,R1,11525.0,-9342.0,405.0,2394.0,15065.0,-1387.0,-565.0,-35.0,-241.0,157.0,2351.0,16.0,172.0,0.84,0.16
2022-08-01,Postmates,R1,11577.0,-9401.0,402.0,2431.0,15065.0,-1382.0,-1047.0,-18.0,-221.0,153.0,1917.0,17.0,166.0,0.8390000000000001,0.161
2022-09-01,Postmates,R1,11620.0,-9447.0,402.0,1832.0,14545.0,-1313.0,-945.0,-10.0,-170.0,141.0,1358.0,13.0,172.0,0.8486,0.1514
2022-10-01,Postmates,R1,12281.0,-9946.0,423.0,1824.0,15195.0,-1401.0,-857.0,-35.0,-166.0,133.0,1495.0,14.0,168.0,0.8388,0.1612
2022-11-01,Postmates,R1,11601.0,-9398.0,392.0,1736.0,14416.0,-1373.0,-1063.0,-35.0,-162.0,129.0,973.0,10.0,151.0,0.8320000000000001,0.168
2022-12-01,Postmates,R1,12115.0,-9818.0,406.0,1693.0,14935.0,-1303.0,-854.0,-19.0,-171.0,121.0,1375.0,9.0,153.0,0.8312,0.16879999999999998
2023-01-01,Postmates,R1,11087.0,-8886.0,379.0,1649.0,13766.0,-1240.0,-1017.0,-38.0,-174.0,121.0,1147.0,10.0,116.0,0.8178,0.1822
2023-02-01,Postmates,R1,10891.0,-8731.0,364.0,1675.0,13506.0,-1251.0,-1106.0,-39.0,-187.0,117.0,1087.0,9.0,114.0,0.823,0.177
2023-03-01,Postmates,R1,12537.0,-10076.0,417.0,1927.0,15584.0,-1485.0,-1147.0,-229.0,-223.0,125.0,1297.0,16.0,125.0,0.8161,0.1839
2023-04-01,Postmates,R1,11611.0,-9323.0,387.0,1778.0,14416.0,-1402.0,-932.0,-91.0,-190.0,115.0,1360.0,10.0,120.0,0.8178,0.1822
2023-05-01,Postmates,R1,11601.0,-9360.0,390.0,1773.0,14416.0,-1377.0,-1084.0,-65.0,-191.0,121.0,1230.0,12.0,116.0,0.8222,0.1778
2023-06-01,Postmates,R1,10693.0,-8645.0,361.0,1635.0,13247.0,-1167.0,-640.0,-142.0,-164.0,114.0,1492.0,13.0,111.0,0.8207,0.1793
2022-06-01,Postmates,R2,1698.0,-1381.0,60.0,335.0,2185.0,-140.0,-81.0,-13.0,-31.0,21.0,353.0,5.0,32.0,0.8231,0.1769
2022-07-01,Postmates,R2,1847.0,-1498.0,64.0,372.0,2386.0,-171.0,-125.0,-9.0,-35.0,19.0,327.0,5.0,33.0,0.8092,0.19079999999999997
2022-08-01,Postmates,R2,1865.0,-1514.0,65.0,361.0,2392.0,-162.0,-177.0,-9.0,-34.0,19.0,271.0,5.0,32.0,0.8083,0.1917
2022-09-01,Postmates,R2,1926.0,-1571.0,66.0,353.0,2450.0,-157.0,-191.0,-5.0,-40.0,22.0,251.0,5.0,32.0,0.8108,0.1892
2022-10-01,Postmates,R2,2001.0,-1634.0,66.0,358.0,2537.0,-149.0,-191.0,-15.0,-39.0,21.0,259.0,4.0,31.0,0.8054000000000001,0.1946
2022-11-01,Postmates,R2,2011.0,-1634.0,66.0,333.0,2521.0,-160.0,-247.0,-16.0,-40.0,22.0,176.0,3.0,30.0,0.7944,0.20559999999999998
2022-12-01,Postmates,R2,2080.0,-1692.0,68.0,286.0,2542.0,-171.0,-211.0,-8.0,-32.0,19.0,180.0,3.0,29.0,0.8039000000000001,0.1961
2023-01-01,Postmates,R2,1829.0,-1468.0,61.0,268.0,2254.0,-169.0,-246.0,-23.0,-35.0,20.0,102.0,4.0,22.0,0.7855,0.2145
2023-02-01,Postmates,R2,1876.0,-1500.0,61.0,291.0,2326.0,-151.0,-302.0,-15.0,-45.0,20.0,81.0,3.0,22.0,0.7876000000000001,0.21239999999999998
2023-03-01,Postmates,R2,2376.0,-1911.0,77.0,356.0,2936.0,-200.0,-368.0,-86.0,-53.0,23.0,98.0,6.0,27.0,0.7890999999999999,0.2109
2023-04-01,Postmates,R2,2169.0,-1742.0,71.0,336.0,2687.0,-202.0,-269.0,-23.0,-51.0,23.0,178.0,3.0,25.0,0.7896,0.2104
2023-05-01,Postmates,R2,2247.0,-1816.0,73.0,344.0,2777.0,-216.0,-358.0,-18.0,-52.0,25.0,131.0,3.0,25.0,0.7716,0.2284
2023-06-01,Postmates,R2,1902.0,-1531.0,61.0,289.0,2351.0,-179.0,-221.0,-45.0,-38.0,22.0,192.0,4.0,23.0,0.778,0.222
2022-06-01,Postmates,R3,2075.0,-1669.0,74.0,449.0,2734.0,-229.0,-105.0,-15.0,-40.0,26.0,437.0,6.0,37.0,0.7765000000000001,0.2235
2022-07-01,Postmates,R3,2186.0,-1770.0,76.0,454.0,2863.0,-231.0,-133.0,-14.0,-39.0,23.0,409.0,7.0,37.0,0.7717,0.22829999999999998
2022-08-01,Postmates,R3,2237.0,-1804.0,78.0,454.0,2920.0,-245.0,-245.0,-5.0,-42.0,26.0,295.0,7.0,38.0,0.779,0.221
2022-09-01,Postmates,R3,2153.0,-1753.0,75.0,387.0,2759.0,-219.0,-222.0,-5.0,-35.0,22.0,251.0,6.0,38.0,0.7768,0.2232
2022-10-01,Postmates,R3,2176.0,-1763.0,74.0,410.0,2813.0,-199.0,-216.0,-14.0,-38.0,20.0,214.0,5.0,35.0,0.7565999999999999,0.2434
2022-11-01,Postmates,R3,2122.0,-1712.0,72.0,361.0,2702.0,-184.0,-296.0,-14.0,-36.0,21.0,119.0,4.0,33.0,0.7476,0.25239999999999996
2022-12-01,Postmates,R3,2286.0,-1849.0,76.0,334.0,2854.0,-211.0,-221.0,-5.0,-31.0,20.0,170.0,4.0,32.0,0.7618,0.2382
2023-01-01,Postmates,R3,2157.0,-1735.0,72.0,334.0,2710.0,-204.0,-327.0,-7.0,-36.0,19.0,77.0,4.0,27.0,0.7565999999999999,0.2434
2023-02-01,Postmates,R3,2113.0,-1695.0,69.0,352.0,2682.0,-201.0,-327.0,-4.0,-42.0,20.0,83.0,3.0,26.0,0.7659999999999999,0.23399999999999999
2023-03-01,Postmates,R3,2789.0,-2256.0,90.0,457.0,3531.0,-256.0,-419.0,-115.0,-58.0,24.0,110.0,8.0,32.0,0.7618,0.2382
2023-04-01,Postmates,R3,2377.0,-1926.0,77.0,393.0,3011.0,-243.0,-310.0,-39.0,-52.0,24.0,138.0,4.0,29.0,0.7512000000000001,0.2488
2023-05-01,UberEats,R3,61288.0,-49433.0,2207.0,15833.0,83379.0,-7151.0,-1560.0,-422.0,-4056.0,1432.0,15047.0,59.0,727.0,0.7456,0.2544
2023-06-01,UberEats,R3,58700.0,-47328.0,2121.0,15148.0,79859.0,-6395.0,-777.0,-456.0,-3869.0,1477.0,14985.0,63.0,701.0,0.7484000000000001,0.2516
2022-06-01,UberEats,S1,57405.0,-46025.0,2082.0,19116.0,80914.0,-14465.0,-1652.0,-1848.0,-2664.0,1444.0,12381.0,149.0,858.0,0.6252,0.37479999999999997
2022-07-01,UberEats,S1,58193.0,-47431.0,2091.0,18651.0,81316.0,-13598.0,-1891.0,-1490.0,-3458.0,1550.0,11221.0,135.0,838.0,0.6413,0.35869999999999996
2022-08-01,UberEats,S1,57342.0,-46496.0,2091.0,18504.0,80228.0,-13610.0,-2106.0,-1365.0,-3552.0,1574.0,11002.0,132.0,828.0,0.6392,0.3608
2022-09-01,UberEats,S1,59464.0,-48044.0,2106.0,19028.0,83052.0,-13823.0,-2731.0,-1457.0,-3833.0,1554.0,10859.0,133.0,833.0,0.6377,0.36229999999999996
2022-10-01,UberEats,S1,61301.0,-49432.0,2153.0,20318.0,86354.0,-14197.0,-2111.0,-1496.0,-4544.0,1721.0,12564.0,126.0,833.0,0.6356,0.3644
2022-11-01,UberEats,S1,57990.0,-46958.0,2048.0,18812.0,81266.0,-13582.0,-1746.0,-1530.0,-4218.0,1690.0,11619.0,114.0,791.0,0.6355,0.36450000000000005
2022-12-01,UberEats,S1,63928.0,-51789.0,2205.0,20878.0,89701.0,-13631.0,-2294.0,-1596.0,-5004.0,1793.0,13179.0,119.0,854.0,0.6406000000000001,0.3594
2023-01-01,UberEats,S1,61876.0,-50009.0,2163.0,20273.0,86920.0,-12397.0,-2707.0,-1471.0,-5269.0,1825.0,13324.0,119.0,830.0,0.6659999999999999,0.33399999999999996
2023-02-01,UberEats,S1,60159.0,-48565.0,2099.0,19556.0,84350.0,-12178.0,-3158.0,-764.0,-5118.0,1755.0,11933.0,97.0,802.0,0.6557,0.3443
2023-03-01,UberEats,S1,70069.0,-57438.0,2423.0,22164.0,97603.0,-14032.0,-3844.0,-605.0,-5757.0,1836.0,11819.0,135.0,912.0,0.6542,0.3458
