,,,,,,,,,,,,,,,,,,
,Month,App,City ID,Basket,Payment to Merchants,Trips,Total Eater Fees,Gross Bookings,Payments to Couriers,Incentive to Existing Eaters,Incentive to New Eaters,Discount due to other promotions/subscriptions,Revenue gained due to subscription,Net Revenue,New Eaters,Active Eaters,%SMB,%ENT
,2023-02-01 0:00:00,UberEats,P4,"$36,943","-$29,571","1,429","$10,325","$50,301","-$5,501","-$2,170",-$358,"-$3,142",$857,"$7,355",53,490,62.29%,37.71%
,2023-03-01 0:00:00,UberEats,P4,"$43,909","-$35,206","1,665","$11,867","$59,496","-$6,808","-$3,031",-$287,"-$3,635",$927,"$7,537",67,550,61.94%,38.06%
,2023-04-01 0:00:00,UberEats,P4,"$43,091","-$34,568","1,610","$11,786","$58,522","-$6,555","-$2,895",-$638,"-$3,603",$956,"$7,888",64,548,61.63%,38.37%
,2023-05-01 0:00:00,UberEats,P4,"$37,991","-$30,494","1,424","$10,610","$51,755","-$5,514","-$2,328",-$699,"-$3,291","$1,107","$7,821",66,505,62.69%,37.31%
,2023-06-01 0:00:00,UberEats,P4,"$35,798","-$28,754","1,336","$9,848","$48,721","-$5,495","-$1,924",-$666,"-$2,975","$1,118","$7,287",69,484,63.34%,36.66%
,2022-06-01 0:00:00,UberEats,P5,"$151,581","-$128,512","5,283","$43,974","$198,202","-$20,714","-$4,964","-$1,289","-$10,736","$2,954","$30,390",120,"1,610",73.25%,26.75%
,2022-07-01 0:00:00,UberEats,P5,"$160,348","-$136,061","5,528","$43,760","$206,858","-$19,908","-$5,830","-$1,026","-$10,186","$3,128","$31,230",118,"1,615",74.43%,25.57%
,2022-08-01 0:00:00,UberEats,P5,"$158,720","-$134,555","5,482","$43,096","$204,551","-$18,627","-$7,164",-$924,"-$9,961","$3,087","$31,698",113,"1,603",75.25%,24.75%
,2022-09-01 0:00:00,UberEats,P5,"$156,309","-$132,088","5,317","$42,981","$202,010","-$18,290","-$8,101",-$945,"-$10,255","$2,932","$30,077",107,"1,565",75.29%,24.71%
,2022-10-01 0:00:00,UberEats,P5,"$164,248","-$138,574","5,530","$45,966","$213,037","-$19,503","-$7,577","-$1,030","-$11,750","$3,139","$33,304",109,"1,597",75.37%,24.63%
,2022-11-01 0:00:00,UberEats,P5,"$157,932","-$133,565","5,329","$44,023","$204,647","-$17,330","-$6,526","-$1,067","-$11,388","$3,093","$33,140",101,"1,567",74.54%,25.46%
,2022-07-01 0:00:00,Postmates,P2,"$5,732","-$4,732",191,"$1,040","$7,225",-$462,-$498,-$45,-$96,$61,$859,19,98,82.69%,17.31%
,2022-08-01 0:00:00,Postmates,P2,"$6,119","-$5,036",201,"$1,068","$7,657",-$512,-$785,-$33,-$108,$60,$609,22,101,82.97%,17.03%
,2022-09-01 0:00:00,Postmates,P2,"$6,173","-$5,108",202,$997,"$7,647",-$546,-$718,-$23,-$108,$59,$521,16,103,83.18%,16.82%
,2022-10-01 0:00:00,Postmates,P2,"$6,471","-$5,338",207,"$1,077","$8,056",-$569,-$715,-$43,-$121,$62,$540,16,98,81.95%,18.05%
,2022-11-01 0:00:00,Postmates,P2,"$6,836","-$5,620",215,"$1,010","$8,369",-$621,"-$1,071",-$55,-$127,$67,$268,12,99,83.21%,16.79%
,2022-12-01 0:00:00,Postmates,P2,"$7,017","-$5,782",217,$900,"$8,442",-$646,-$798,-$51,-$109,$58,$360,13,96,83.50%,16.50%
,2023-01-01 0:00:00,Postmates,P2,"$7,091","-$5,800",223,$934,"$8,561",-$623,"-$1,109",-$87,-$114,$58,$233,15,87,82.60%,17.40%
,2023-02-01 0:00:00,Postmates,P2,"$7,461","-$6,089",227,$984,"$8,997",-$678,"-$1,344",-$95,-$146,$66,$44,13,89,84.11%,15.89%
,2023-03-01 0:00:00,Postmates,P2,"$9,793","-$8,004",292,"$1,254","$11,757",-$946,"-$1,748",-$671,-$191,$73,-$5,32,117,84.72%,15.28%
,2023-04-01 0:00:00,Postmates,P2,"$9,040","-$7,394",267,"$1,144","$10,842",-$841,"-$1,452",-$226,-$180,$71,$197,16,104,83.96%,16.04%
,2023-05-01 0:00:00,Postmates,P2,"$9,428","-$7,696",281,"$1,196","$11,298",-$877,"-$2,025",-$148,-$183,$90,-$208,19,105,84.21%,15.79%
,2023-06-01 0:00:00,Postmates,P2,"$8,154","-$6,665",249,"$1,030","$9,773",-$777,"-$1,262",-$296,-$140,$84,$249,22,103,84.26%,15.74%
,2022-06-01 0:00:00,Postmates,P3,"$85,974","-$69,610","3,165","$20,130","$113,117","-$8,996","-$2,507",-$137,"-$2,103","$1,273","$21,299",75,979,73.77%,26.23%
,2022-07-01 0:00:00,Postmates,P3,"$85,325","-$69,351","3,150","$18,961","$111,429","-$8,970","-$2,767",-$115,"-$1,918","$1,164","$20,000",69,956,73.87%,26.13%
,2022-08-01 0:00:00,Postmates,P3,"$85,065","-$69,351","3,130","$17,922","$110,260","-$9,381","-$3,810",-$67,"-$1,895","$1,106","$17,532",67,932,74.56%,25.44%
,2022-09-01 0:00:00,Postmates,P3,"$81,299","-$66,234","2,949","$16,234","$104,286","-$8,502","-$3,476",-$53,"-$1,694","$1,014","$15,974",56,890,74.39%,25.61%
,2022-10-01 0:00:00,Postmates,P3,"$82,987","-$67,532","2,977","$16,753","$106,623","-$8,231","-$3,601",-$143,"-$1,766","$1,033","$16,104",51,871,72.75%,27.25%
,2022-11-01 0:00:00,Postmates,P3,"$76,234","-$62,078","2,732","$15,325","$97,922","-$8,264","-$2,847",-$116,"-$1,633",$964,"$15,195",39,813,72.49%,27.51%
,2022-12-01 0:00:00,Postmates,P3,"$79,091","-$64,286","2,765","$15,584","$101,169","-$8,047","-$2,791",-$78,"-$1,767",$938,"$16,364",35,797,73.33%,26.67%
,2023-01-01 0:00:00,Postmates,P3,"$76,883","-$62,208","2,727","$15,195","$98,571","-$7,684","-$3,209",-$73,"-$1,746",$925,"$16,883",36,711,72.66%,27.34%
,2023-02-01 0:00:00,Postmates,P3,"$73,377","-$59,481","2,578","$14,545","$94,156","-$8,145","-$2,622",-$76,"-$1,670",$837,"$15,584",32,698,72.59%,27.41%
,2023-03-01 0:00:00,Postmates,P3,"$81,429","-$66,104","2,821","$16,104","$104,286","-$8,924","-$3,265",-$415,"-$1,818",$903,"$16,494",46,720,72.73%,27.27%
,2023-04-01 0:00:00,Postmates,P3,"$75,325","-$61,039","2,627","$15,195","$96,623","-$8,494","-$2,255",-$164,"-$1,620",$823,"$16,494",31,667,72.06%,27.94%
,2023-05-01 0:00:00,Postmates,P3,"$74,416","-$60,390","2,610","$15,455","$96,104","-$8,653","-$2,886",-$138,"-$1,572",$847,"$16,234",38,655,72.10%,27.90%
,2023-06-01 0:00:00,Postmates,P3,"$66,104","-$53,506","2,321","$16,364","$88,052","-$7,665","-$1,578",-$181,"-$1,871",$858,"$17,792",33,600,73.74%,26.26%
,2022-06-01 0:00:00,Postmates,P4,"$2,539","-$2,081",96,$580,"$3,321",-$323,-$111,-$13,-$51,$41,$534,6,44,70.54%,29.46%
,2022-07-01 0:00:00,Postmates,P4,"$2,695","-$2,212",98,$584,"$3,494",-$333,-$152,-$15,-$58,$40,$519,7,46,72.67%,27.33%
,2022-08-01 0:00:00,Postmates,P4,"$2,771","-$2,283",102,$616,"$3,613",-$352,-$277,-$5,-$54,$40,$421,7,46,71.09%,28.91%
,2022-09-01 0:00:00,Postmates,P4,"$2,975","-$2,448",111,$503,"$3,712",-$376,-$278,-$4,-$42,$36,$318,7,50,72.70%,27.30%
,2022-10-01 0:00:00,Postmates,P4,"$3,017","-$2,472",113,$494,"$3,747",-$395,-$249,-$20,-$38,$33,$323,7,47,70.24%,29.76%
,2022-11-01 0:00:00,Postmates,P4,"$2,977","-$2,437",110,$485,"$3,694",-$400,-$355,-$30,-$40,$33,$204,5,44,70.64%,29.36%
,2022-12-01 0:00:00,Postmates,P4,"$2,931","-$2,398",107,$441,"$3,597",-$380,-$266,-$12,-$42,$30,$258,4,42,71.72%,28.28%
,2023-01-01 0:00:00,Postmates,P4,"$2,881","-$2,331",105,$447,"$3,550",-$373,-$336,-$12,-$44,$29,$212,4,35,68.00%,32.00%
,2023-02-01 0:00:00,Postmates,P4,"$2,876","-$2,320",103,$477,"$3,575",-$396,-$347,-$17,-$61,$31,$219,4,34,67.32%,32.68%
,2023-03-01 0:00:00,Postmates,P4,"$3,358","-$2,721",119,$544,"$4,162",-$489,-$388,-$107,-$67,$33,$224,7,39,68.35%,31.65%
,2023-04-01 0:00:00,Postmates,P4,"$3,069","-$2,486",111,$505,"$3,812",-$437,-$296,-$56,-$58,$30,$300,5,36,64.92%,35.08%
,2023-05-01 0:00:00,Postmates,P4,"$2,992","-$2,423",108,$487,"$3,709",-$417,-$346,-$49,-$55,$33,$244,5,34,67.38%,32.62%
,2023-06-01 0:00:00,Postmates,P4,"$2,728","-$2,206",98,$441,"$3,381",-$420,-$263,-$74,-$48,$31,$238,6,34,67.82%,32.18%
,2022-06-01 0:00:00,Postmates,P5,"$43,766","-$38,571","1,392","$11,394","$55,455","-$4,693","-$1,880",-$87,"-$3,109","$1,029","$6,835",35,486,84.51%,15.49%
,2022-07-01 0:00:00,Postmates,P5,"$43,377","-$38,052","1,373","$10,349","$54,026","-$4,423","-$2,017",-$53,"-$2,591","$1,015","$6,427",34,471,84.13%,15.87%
,2022-08-01 0:00:00,Postmates,P5,"$43,247","-$37,922","1,370","$9,631","$53,247","-$4,281","-$2,772",-$23,"-$2,367",$967,"$5,495",34,463,84.56%,15.44%
,2022-09-01 0:00:00,Postmates,P5,"$41,429","-$36,234","1,294","$8,775","$50,390","-$4,073","-$2,579",-$22,"-$2,187",$893,"$4,729",26,442,84.62%,15.38%
,2022-10-01 0:00:00,Postmates,P5,"$43,117","-$37,792","1,337","$9,382","$52,857","-$4,313","-$2,615",-$77,"-$2,322",$907,"$5,187",26,442,84.43%,15.57%
,2022-11-01 0:00:00,Postmates,P5,"$38,571","-$33,896","1,196","$9,079","$47,922","-$3,480","-$1,430",-$58,"-$2,259",$858,"$6,243",19,402,83.96%,16.04%
,2022-12-01 0:00:00,UberEats,P5,"$163,495","-$138,239","5,351","$46,010","$212,323","-$18,069","-$6,867","-$1,122","-$12,856","$3,252","$31,119",101,"1,603",74.91%,25.09%
,2023-01-01 0:00:00,UberEats,P5,"$169,195","-$142,654","5,657","$47,373","$219,593","-$16,384","-$7,452","-$1,034","-$13,661","$3,269","$34,488",104,"1,589",76.11%,23.89%
,2023-02-01 0:00:00,UberEats,P5,"$152,007","-$128,483","5,030","$42,293","$196,977","-$16,050","-$6,388",-$552,"-$13,013","$3,116","$28,176",90,"1,512",74.26%,25.74%
,2023-03-01 0:00:00,UberEats,P5,"$189,006","-$153,399","6,316","$43,697","$235,935","-$19,712","-$8,527",-$428,"-$12,248","$3,351","$35,521",121,"1,721",74.35%,25.65%
,2023-04-01 0:00:00,UberEats,P5,"$184,312","-$149,807","6,210","$42,328","$229,774","-$19,757","-$7,126","-$1,009","-$11,292","$3,312","$35,631",115,"1,717",73.59%,26.41%
,2023-05-01 0:00:00,UberEats,P5,"$181,167","-$147,444","6,148","$41,250","$225,489","-$19,763","-$6,653",-$932,"-$10,609","$3,745","$35,399",112,"1,706",73.92%,26.08%
,2023-06-01 0:00:00,UberEats,P5,"$177,008","-$144,213","6,011","$40,172","$220,233","-$21,097","-$4,116",-$884,"-$10,215","$3,797","$37,770",116,"1,693",74.56%,25.44%
,2022-06-01 0:00:00,UberEats,R1,"$86,817","-$68,697","3,244","$20,698","$115,880","-$13,776","-$2,606",-$914,"-$3,141","$1,629","$19,082",107,"1,103",77.67%,22.33%
,2022-07-01 0:00:00,UberEats,R1,"$93,064","-$74,126","3,441","$21,197","$123,187","-$13,294","-$3,656",-$895,"-$4,007","$1,757","$19,248",114,"1,145",79.07%,20.93%
,2022-08-01 0:00:00,UberEats,R1,"$92,763","-$73,762","3,450","$21,166","$122,851","-$13,248","-$4,229",-$915,"-$4,126","$1,774","$18,659",117,"1,145",79.42%,20.58%
,2022-09-01 0:00:00,UberEats,R1,"$91,198","-$72,467","3,326","$21,065","$121,046","-$12,611","-$4,440",-$955,"-$4,358","$1,728","$17,039",112,"1,137",79.20%,20.80%
,2022-10-01 0:00:00,UberEats,R1,"$96,057","-$76,154","3,425","$23,022","$128,399","-$12,589","-$4,376","-$1,015","-$5,337","$1,919","$19,556",109,"1,153",79.35%,20.65%
,2022-11-01 0:00:00,UberEats,R1,"$89,920","-$71,547","3,217","$21,351","$119,986","-$12,568","-$3,489",-$995,"-$5,012","$1,893","$17,152",95,"1,109",78.67%,21.33%
,2022-12-01 0:00:00,UberEats,R1,"$98,299","-$78,201","3,416","$23,293","$131,070","-$16,177","-$4,392","-$1,157","-$5,638","$1,962","$15,867",103,"1,175",79.23%,20.77%
,2023-01-01 0:00:00,UberEats,R1,"$100,104","-$79,373","3,587","$23,930","$133,700","-$14,307","-$5,577","-$1,104","-$6,126","$2,001","$17,396",109,"1,183",79.68%,20.32%
,2023-02-01 0:00:00,UberEats,R1,"$98,210","-$78,137","3,504","$23,840","$131,290","-$12,962","-$5,550",-$601,"-$6,339","$1,955","$18,443",95,"1,170",78.58%,21.42%
,2023-03-01 0:00:00,UberEats,R1,"$118,068","-$94,524","4,215","$24,620","$153,734","-$16,516","-$7,231",-$420,"-$5,934","$2,044","$17,224",124,"1,330",77.44%,22.56%
,2023-04-01 0:00:00,UberEats,R1,"$117,998","-$94,671","4,199","$24,892","$153,913","-$18,787","-$7,154","-$1,102","-$5,848","$2,067","$15,493",122,"1,357",77.26%,22.74%
,2023-05-01 0:00:00,UberEats,R1,"$114,406","-$91,939","4,108","$24,492","$149,524","-$17,081","-$5,677","-$1,077","-$5,424","$2,338","$18,464",125,"1,328",77.53%,22.47%
,2023-06-01 0:00:00,UberEats,R1,"$110,734","-$89,236","3,986","$23,687","$144,792","-$13,590","-$3,757","-$1,070","-$5,189","$2,403","$21,795",133,"1,301",77.21%,22.79%
,2022-06-01 0:00:00,UberEats,R2,"$34,143","-$26,972","1,288","$8,440","$45,766","-$3,849","-$1,053",-$531,"-$1,415",$640,"$7,987",51,464,72.44%,27.56%
,2022-07-01 0:00:00,UberEats,R2,"$36,932","-$29,568","1,374","$9,482","$49,868","-$4,208","-$1,250",-$551,"-$2,169",$719,"$8,003",59,488,72.83%,27.17%
,2022-08-01 0:00:00,UberEats,R2,"$36,715","-$29,286","1,396","$9,493","$49,663","-$3,957","-$1,425",-$466,"-$2,281",$741,"$8,112",53,487,73.45%,26.55%
,2022-09-01 0:00:00,UberEats,R2,"$38,691","-$31,060","1,438","$9,830","$52,123","-$4,067","-$1,258",-$475,"-$2,397",$718,"$8,347",53,492,73.69%,26.31%
,2022-10-01 0:00:00,UberEats,R2,"$43,246","-$34,756","1,579","$10,886","$58,168","-$4,250","-$1,333",-$501,"-$2,812",$797,"$9,253",54,516,73.80%,26.20%
,2022-11-01 0:00:00,UberEats,R2,"$39,078","-$31,440","1,447","$10,014","$52,747","-$4,452",-$820,-$519,"-$2,729",$788,"$8,355",48,484,73.18%,26.82%
,2022-12-01 0:00:00,UberEats,R2,"$41,394","-$33,434","1,489","$10,618","$55,858","-$4,601",-$713,-$621,"-$3,043",$850,"$8,912",51,506,74.33%,25.67%
,2023-01-01 0:00:00,UberEats,R2,"$40,452","-$32,478","1,482","$10,460","$54,690","-$4,202","-$1,182",-$526,"-$3,208",$851,"$8,843",51,493,74.80%,25.20%
,2023-02-01 0:00:00,UberEats,R2,"$41,188","-$32,917","1,508","$10,666","$55,558","-$3,769","-$1,300",-$298,"-$3,297",$829,"$9,192",46,507,73.48%,26.52%
,2023-03-01 0:00:00,UberEats,R2,"$46,936","-$37,717","1,718","$11,893","$63,190","-$4,900","-$1,770",-$202,"-$3,711",$888,"$9,408",55,552,72.76%,27.24%
,2023-04-01 0:00:00,UberEats,R2,"$46,555","-$37,509","1,687","$11,806","$62,609","-$4,551","-$1,587",-$333,"-$3,658",$919,"$10,432",47,544,72.02%,27.98%
,2023-05-01 0:00:00,UberEats,R2,"$43,816","-$35,400","1,592","$11,106","$58,847","-$4,439","-$1,147",-$299,"-$3,345","$1,050","$10,922",45,530,73.29%,26.71%
,2023-06-01 0:00:00,UberEats,R2,"$38,634","-$31,132","1,386","$9,649","$51,852","-$3,871",-$608,-$315,"-$2,861","$1,072","$9,952",48,490,73.39%,26.61%
,2022-06-01 0:00:00,UberEats,R3,"$54,931","-$43,537","2,068","$13,811","$74,293","-$7,693","-$1,704",-$593,"-$1,730",$949,"$13,141",61,713,73.02%,26.98%
,2022-07-01 0:00:00,UberEats,R3,"$58,125","-$47,260","2,163","$14,132","$78,160","-$7,332","-$1,950",-$612,"-$2,324","$1,009","$12,416",68,732,73.07%,26.93%
,2022-08-01 0:00:00,UberEats,R3,"$57,630","-$46,127","2,167","$14,081","$77,586","-$7,597","-$2,177",-$557,"-$2,408","$1,023","$12,450",64,737,73.74%,26.26%
,2022-09-01 0:00:00,UberEats,R3,"$55,601","-$44,340","2,078","$13,680","$74,996","-$7,260","-$1,981",-$522,"-$2,436","$1,002","$12,256",60,710,73.55%,26.45%
,2022-10-01 0:00:00,UberEats,R3,"$60,582","-$48,203","2,228","$14,912","$81,745","-$7,575","-$2,188",-$592,"-$2,884","$1,093","$10,355",63,744,73.45%,26.55%
,2022-11-01 0:00:00,UberEats,R3,"$56,626","-$45,273","2,080","$14,134","$76,579","-$6,544","-$1,446",-$663,"-$2,824","$1,061","$11,501",59,708,72.27%,27.73%
,2022-12-01 0:00:00,UberEats,R3,"$61,540","-$49,270","2,216","$15,600","$83,494","-$7,051","-$1,601",-$734,"-$3,429","$1,155","$12,891",60,742,73.25%,26.75%
,2023-01-01 0:00:00,UberEats,R3,"$61,665","-$49,277","2,260","$15,658","$83,699","-$6,622","-$2,005",-$771,"-$3,671","$1,168","$13,682",68,734,74.85%,25.15%
,2023-02-01 0:00:00,UberEats,R3,"$59,756","-$47,923","2,170","$15,174","$81,118","-$6,046","-$2,186",-$401,"-$3,708","$1,135","$12,698",55,717,74.34%,25.66%
,2023-03-01 0:00:00,UberEats,R3,"$68,723","-$55,320","2,469","$17,612","$93,412","-$7,059","-$3,111",-$287,"-$4,615","$1,238","$13,377",66,777,73.83%,26.17%
,2023-04-01 0:00:00,UberEats,R3,"$64,574","-$52,030","2,308","$16,575","$87,780","-$6,799","-$2,375",-$435,"-$4,332","$1,237","$13,911",57,745,73.68%,26.32%
,2022-12-01 0:00:00,Postmates,P5,"$38,701","-$33,896","1,160","$9,190","$48,052","-$3,512","-$1,445",-$42,"-$2,390",$834,"$5,702",17,394,84.40%,15.60%
,2023-01-01 0:00:00,Postmates,P5,"$36,753","-$31,948","1,122","$8,943","$45,844","-$3,124","-$1,711",-$41,"-$2,258",$801,"$5,789",17,318,83.80%,16.20%
,2023-02-01 0:00:00,Postmates,P5,"$31,299","-$27,273",952,"$7,575","$39,091","-$2,856","-$1,348",-$47,"-$2,005",$734,"$4,622",14,293,83.29%,16.71%
,2023-03-01 0:00:00,Postmates,P5,"$40,779","-$33,506","1,243","$6,697","$47,792","-$3,782","-$2,383",-$417,"-$1,337",$710,"$5,537",27,342,84.13%,15.87%
,2023-04-01 0:00:00,Postmates,P5,"$39,740","-$32,727","1,237","$6,249","$46,364","-$3,863","-$1,717",-$158,"-$1,011",$615,"$5,805",18,334,83.17%,16.83%
,2023-05-01 0:00:00,Postmates,P5,"$38,571","-$31,688","1,218","$6,800","$45,714","-$3,900","-$2,001",-$99,-$972,$617,"$5,964",19,322,83.34%,16.66%
,2023-06-01 0:00:00,Postmates,P5,"$35,844","-$29,481","1,130","$7,439","$43,506","-$3,927","-$1,014",-$113,"-$1,131",$624,"$7,626",18,311,83.85%,16.15%
,2022-06-01 0:00:00,Postmates,R1,"$11,403","-$9,229",410,"$2,441","$14,935","-$1,417",-$434,-$44,-$229,$168,"$2,458",17,177,83.69%,16.31%
,2022-07-01 0:00:00,Postmates,R1,"$11,525","-$9,342",405,"$2,394","$15,065","-$1,387",-$565,-$35,-$241,$157,"$2,351",16,172,84.00%,16.00%
,2022-08-01 0:00:00,Postmates,R1,"$11,577","-$9,401",402,"$2,431","$15,065","-$1,382","-$1,047",-$18,-$221,$153,"$1,917",17,166,83.90%,16.10%
,2022-09-01 0:00:00,Postmates,R1,"$11,620","-$9,447",402,"$1,832","$14,545","-$1,313",-$945,-$10,-$170,$141,"$1,358",13,172,84.86%,15.14%
,2022-10-01 0:00:00,Postmates,R1,"$12,281","-$9,946",423,"$1,824","$15,195","-$1,401",-$857,-$35,-$166,$133,"$1,495",14,168,83.88%,16.12%
,2022-11-01 0:00:00,Postmates,R1,"$11,601","-$9,398",392,"$1,736","$14,416","-$1,373","-$1,063",-$35,-$162,$129,$973,10,151,83.20%,16.80%
,2022-12-01 0:00:00,Postmates,R1,"$12,115","-$9,818",406,"$1,693","$14,935","-$1,303",-$854,-$19,-$171,$121,"$1,375",9,153,83.12%,16.88%
,2023-01-01 0:00:00,Postmates,R1,"$11,087","-$8,886",379,"$1,649","$13,766","-$1,240","-$1,017",-$38,-$174,$121,"$1,147",10,116,81.78%,18.22%
,2023-02-01 0:00:00,Postmates,R1,"$10,891","-$8,731",364,"$1,675","$13,506","-$1,251","-$1,106",-$39,-$187,$117,"$1,087",9,114,82.30%,17.70%
,2023-03-01 0:00:00,Postmates,R1,"$12,537","-$10,076",417,"$1,927","$15,584","-$1,485","-$1,147",-$229,-$223,$125,"$1,297",16,125,81.61%,18.39%
,2023-04-01 0:00:00,Postmates,R1,"$11,611","-$9,323",387,"$1,778","$14,416","-$1,402",-$932,-$91,-$190,$115,"$1,360",10,120,81.78%,18.22%
,2023-05-01 0:00:00,Postmates,R1,"$11,601","-$9,360",390,"$1,773","$14,416","-$1,377","-$1,084",-$65,-$191,$121,"$1,230",12,116,82.22%,17.78%
,2023-06-01 0:00:00,Postmates,R1,"$10,693","-$8,645",361,"$1,635","$13,247","-$1,167",-$640,-$142,-$164,$114,"$1,492",13,111,82.07%,17.93%
,2022-06-01 0:00:00,Postmates,R2,"$1,698","-$1,381",60,$335,"$2,185",-$140,-$81,-$13,-$31,$21,$353,5,32,82.31%,17.69%
,2022-07-01 0:00:00,Postmates,R2,"$1,847","-$1,498",64,$372,"$2,386",-$171,-$125,-$9,-$35,$19,$327,5,33,80.92%,19.08%
,2022-08-01 0:00:00,Postmates,R2,"$1,865","-$1,514",65,$361,"$2,392",-$162,-$177,-$9,-$34,$19,$271,5,32,80.83%,19.17%
,2022-09-01 0:00:00,Postmates,R2,"$1,926","-$1,571",66,$353,"$2,450",-$157,-$191,-$5,-$40,$22,$251,5,32,81.08%,18.92%
,2022-10-01 0:00:00,Postmates,R2,"$2,001","-$1,634",66,$358,"$2,537",-$149,-$191,-$15,-$39,$21,$259,4,31,80.54%,19.46%
,2022-11-01 0:00:00,Postmates,R2,"$2,011","-$1,634",66,$333,"$2,521",-$160,-$247,-$16,-$40,$22,$176,3,30,79.44%,20.56%
,2022-12-01 0:00:00,Postmates,R2,"$2,080","-$1,692",68,$286,"$2,542",-$171,-$211,-$8,-$32,$19,$180,3,29,80.39%,19.61%
,2023-01-01 0:00:00,Postmates,R2,"$1,829","-$1,468",61,$268,"$2,254",-$169,-$246,-$23,-$35,$20,$102,4,22,78.55%,21.45%
,2023-02-01 0:00:00,Postmates,R2,"$1,876","-$1,500",61,$291,"$2,326",-$151,-$302,-$15,-$45,$20,$81,3,22,78.76%,21.24%
,2023-03-01 0:00:00,Postmates,R2,"$2,376","-$1,911",77,$356,"$2,936",-$200,-$368,-$86,-$53,$23,$98,6,27,78.91%,21.09%
,2023-04-01 0:00:00,Postmates,R2,"$2,169","-$1,742",71,$336,"$2,687",-$202,-$269,-$23,-$51,$23,$178,3,25,78.96%,21.04%
,2023-05-01 0:00:00,Postmates,R2,"$2,247","-$1,816",73,$344,"$2,777",-$216,-$358,-$18,-$52,$25,$131,3,25,77.16%,22.84%
,2023-06-01 0:00:00,Postmates,R2,"$1,902","-$1,531",61,$289,"$2,351",-$179,-$221,-$45,-$38,$22,$192,4,23,77.80%,22.20%
,2022-06-01 0:00:00,Postmates,R3,"$2,075","-$1,669",74,$449,"$2,734",-$229,-$105,-$15,-$40,$26,$437,6,37,77.65%,22.35%
,2022-07-01 0:00:00,Postmates,R3,"$2,186","-$1,770",76,$454,"$2,863",-$231,-$133,-$14,-$39,$23,$409,7,37,77.17%,22.83%
,2022-08-01 0:00:00,Postmates,R3,"$2,237","-$1,804",78,$454,"$2,920",-$245,-$245,-$5,-$42,$26,$295,7,38,77.90%,22.10%
,2022-09-01 0:00:00,Postmates,R3,"$2,153","-$1,753",75,$387,"$2,759",-$219,-$222,-$5,-$35,$22,$251,6,38,77.68%,22.32%
,2022-10-01 0:00:00,Postmates,R3,"$2,176","-$1,763",74,$410,"$2,813",-$199,-$216,-$14,-$38,$20,$214,5,35,75.66%,24.34%
,2022-11-01 0:00:00,Postmates,R3,"$2,122","-$1,712",72,$361,"$2,702",-$184,-$296,-$14,-$36,$21,$119,4,33,74.76%,25.24%
,2022-12-01 0:00:00,Postmates,R3,"$2,286","-$1,849",76,$334,"$2,854",-$211,-$221,-$5,-$31,$20,$170,4,32,76.18%,23.82%
,2023-01-01 0:00:00,Postmates,R3,"$2,157","-$1,735",72,$334,"$2,710",-$204,-$327,-$7,-$36,$19,$77,4,27,75.66%,24.34%
,2023-02-01 0:00:00,Postmates,R3,"$2,113","-$1,695",69,$352,"$2,682",-$201,-$327,-$4,-$42,$20,$83,3,26,76.60%,23.40%
,2023-03-01 0:00:00,Postmates,R3,"$2,789","-$2,256",90,$457,"$3,531",-$256,-$419,-$115,-$58,$24,$110,8,32,76.18%,23.82%
,2023-04-01 0:00:00,Postmates,R3,"$2,377","-$1,926",77,$393,"$3,011",-$243,-$310,-$39,-$52,$24,$138,4,29,75.12%,24.88%
,2023-05-01 0:00:00,UberEats,R3,"$61,288","-$49,433","2,207","$15,833","$83,379","-$7,151","-$1,560",-$422,"-$4,056","$1,432","$15,047",59,727,74.56%,25.44%
,2023-06-01 0:00:00,UberEats,R3,"$58,700","-$47,328","2,121","$15,148","$79,859","-$6,395",-$777,-$456,"-$3,869","$1,477","$14,985",63,701,74.84%,25.16%
,2022-06-01 0:00:00,UberEats,S1,"$57,405","-$46,025","2,082","$19,116","$80,914","-$14,465","-$1,652","-$1,848","-$2,664","$1,444","$12,381",149,858,62.52%,37.48%
,2022-07-01 0:00:00,UberEats,S1,"$58,193","-$47,431","2,091","$18,651","$81,316","-$13,598","-$1,891","-$1,490","-$3,458","$1,550","$11,221",135,838,64.13%,35.87%
,2022-08-01 0:00:00,UberEats,S1,"$57,342","-$46,496","2,091","$18,504","$80,228","-$13,610","-$2,106","-$1,365","-$3,552","$1,574","$11,002",132,828,63.92%,36.08%
,2022-09-01 0:00:00,UberEats,S1,"$59,464","-$48,044","2,106","$19,028","$83,052","-$13,823","-$2,731","-$1,457","-$3,833","$1,554","$10,859",133,833,63.77%,36.23%
,2022-10-01 0:00:00,UberEats,S1,"$61,301","-$49,432","2,153","$20,318","$86,354","-$14,197","-$2,111","-$1,496","-$4,544","$1,721","$12,564",126,833,63.56%,36.44%
,2022-11-01 0:00:00,UberEats,S1,"$57,990","-$46,958","2,048","$18,812","$81,266","-$13,582","-$1,746","-$1,530","-$4,218","$1,690","$11,619",114,791,63.55%,36.45%
,2022-12-01 0:00:00,UberEats,S1,"$63,928","-$51,789","2,205","$20,878","$89,701","-$13,631","-$2,294","-$1,596","-$5,004","$1,793","$13,179",119,854,64.06%,35.94%
